,Unnamed: 0,imdb_id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,tags,youtube_id,split
1655,2470,tt0210616,movie,Center Stage,Center Stage,0,2000,\N,115,"Drama,Music,Romance",romantic,CmHPpl5FNh8,test
1656,2471,tt0210945,movie,Remember the Titans,Remember the Titans,0,2000,\N,113,"Biography,Drama,Sport","dramatic, inspiring, feel-good",Ir1OH33uiwA,train
1657,2472,tt0211443,movie,Jason X,Jason X,0,2001,\N,92,"Action,Horror,Sci-Fi","comedy, murder, violence, flashback, absurd, humor, suspenseful, entertaining",9Sv8eWDEFsM,train
1658,2473,tt0211465,movie,Knockaround Guys,Knockaround Guys,0,2001,\N,92,"Crime,Drama,Thriller","murder, flashback",Am3rYXFhvV8,train
1659,2474,tt0211933,movie,Awake,Awake,0,2007,\N,84,"Crime,Drama,Mystery","revenge, boring, murder, flashback",xp2g-SFu1so,train
1660,2475,tt0212338,movie,Meet the Parents,Meet the Parents,0,2000,\N,108,"Comedy,Romance","bleak, comedy, humor, entertaining, stupid",I18TOdCvvdM,train
1661,2476,tt0212346,movie,Miss Congeniality,Miss Congeniality,0,2000,\N,109,"Action,Comedy,Crime","dramatic, violence, comedy, cute",8emJD-rR9Cs,train
1662,2478,tt0212712,movie,2046,2046,0,2004,\N,129,"Drama,Romance,Sci-Fi","boring, romantic, mystery, dark, atmospheric",w8rG4plRMZ4,val
1663,2480,tt0212985,movie,Hannibal,Hannibal,0,2001,\N,131,"Crime,Drama,Thriller","psychological, neo noir, gothic, murder, boring, violence, atmospheric, flashback, revenge",Ktq9KwprUfA,test
1664,2481,tt0213149,movie,Pearl Harbor,Pearl Harbor,0,2001,\N,183,"Action,Drama,History","realism, murder, dramatic, thought-provoking, flashback, action, romantic, historical, entertaining, sentimental",yjMgvXhwiWU,train
1665,2482,tt0213847,movie,Malena,Malèna,0,2000,\N,108,"Drama,Romance,War","dramatic, romantic",P-O0p6qRKBY,val
1666,2486,tt0215545,movie,Bamboozled,Bamboozled,0,2000,\N,135,"Comedy,Drama,Music","tragedy, avant garde, satire, murder, melodrama",aPBmOEpviOg,train
1667,2487,tt0215750,movie,Enemy at the Gates,Enemy at the Gates,0,2001,\N,131,"Action,Drama,War","violence, suspenseful, murder, flashback",xqwlIaOyBSA,train
1668,2488,tt0216487,tvMovie,Invincible,Invincible,0,2001,\N,90,"Action,Fantasy,Thriller",humor,KchgbimCXEM,train
1669,2489,tt0216651,movie,Vampire Hunter D: Bloodlust,Vampire Hunter D: Bloodlust,0,2000,\N,103,"Action,Animation,Drama","fantasy, gothic, murder, neo noir, paranormal, cult, violence, flashback, good versus evil, insanity, psychedelic, romantic, melodrama, tragedy, revenge",LlL4AkStIcY,test
1670,2491,tt0217505,movie,Gangs of New York,Gangs of New York,0,2002,\N,167,"Crime,Drama","boring, murder, violence, flashback, action, revenge",rE_Rt6qIbbw,train
1671,2492,tt0217630,movie,Loser,Loser,0,2000,\N,98,"Comedy,Romance",romantic,Xn11SLihQAU,train
1672,2493,tt0217756,movie,Ready to Rumble,Ready to Rumble,0,2000,\N,107,"Comedy,Sport","revenge, cult, violence",AfTvmbizNyQ,val
1673,2494,tt0217869,movie,Unbreakable,Unbreakable,0,2000,\N,106,"Drama,Mystery,Sci-Fi","murder, cult, horror, atmospheric, flashback, good versus evil, plot twist, storytelling",NOdN9zRNoCE,train
1674,2495,tt0218817,movie,Antitrust,Antitrust,0,2001,\N,108,"Action,Crime,Drama","violence, murder",I7hhqX1PANU,train
1675,2496,tt0218839,movie,Best in Show,Best in Show,0,2000,\N,90,Comedy,"comedy, boring, psychedelic, absurd, humor, satire, entertaining",yeifMjqpsg0,train
1676,2497,tt0218922,movie,Original Sin,Original Sin,0,2001,\N,116,"Drama,Mystery,Romance","suspenseful, boring, murder, violence, flashback",ETzeVY8IqDY,test
1677,2498,tt0219653,movie,Dracula 2000,Dracula 2000,0,2000,\N,99,"Action,Fantasy,Horror","comedy, suspenseful, gothic, murder, paranormal, cult, violence, plot twist, flashback, good versus evil, psychedelic, humor, revenge",py_sPdBmstA,train
1678,2500,tt0219822,movie,Human Nature,Human Nature,0,2001,\N,96,"Comedy,Drama","comedy, psychological, murder, flashback, psychedelic, satire",wGPO15FSepQ,train
1679,2501,tt0220506,movie,Halloween: Resurrection,Halloween: Resurrection,0,2002,\N,94,"Horror,Thriller","mystery, murder, cult, horror, violence, flashback, good versus evil, satire, revenge",ErQ_hE9Ta3g,test
1680,2504,tt0221027,movie,Blow,Blow,0,2001,\N,124,"Biography,Crime,Drama","flashback, romantic, murder, violence, home movie",jaiGhd8nY9g,train
1681,2505,tt0221073,movie,Chopper,Chopper,0,2000,\N,94,"Biography,Crime,Drama","cult, comedy, cruelty, murder, violence",BDz-7aTo0f4,train
1682,2506,tt0221889,movie,Beautiful Creatures,Beautiful Creatures,0,2000,\N,86,"Comedy,Crime,Drama","violence, comedy, neo noir",JpmsgXcSwOw,train
1683,2509,tt0222812,movie,Beyond Re-Animator,Beyond Re-Animator,0,2003,\N,96,"Comedy,Horror,Sci-Fi","cruelty, murder, violence, good versus evil, insanity, tragedy, sadist",fWZT-faP7Oc,test
1684,2510,tt0222851,movie,Brother,Brother,0,2000,\N,114,"Crime,Drama,Thriller","violence, murder",pa7JMGWOnp8,val
1685,2511,tt0223897,movie,Pay It Forward,Pay It Forward,0,2000,\N,123,Drama,"thought-provoking, dramatic, comedy, inspiring",_pCtXRP1edo,train
1686,2512,tt0227538,movie,Spy Kids,Spy Kids,0,2001,\N,88,"Action,Adventure,Comedy","violence, atmospheric, clever, good versus evil, action, entertaining, storytelling",3l6gfHuBd1U,train
1687,2513,tt0228333,movie,Ghosts of Mars,Ghosts of Mars,0,2001,\N,98,"Action,Horror,Sci-Fi","insanity, violence, murder, flashback",3V_dFw4mxeI,test
1688,2514,tt0228750,movie,Proof of Life,Proof of Life,0,2000,\N,135,"Action,Drama,Thriller","murder, flashback",R0gSJWL-QZE,train
1689,2515,tt0229260,movie,Book of Shadows: Blair Witch 2,Book of Shadows: Blair Witch 2,0,2000,\N,90,"Adventure,Fantasy,Horror","violence, murder",8WtrIgbvsWU,train
1690,2516,tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001,\N,95,"Action,Adventure,Animation","fantasy, murder, violence, cult, flashback, romantic, sci-fi",r39ys9K3LgA,test
1691,2517,tt0230030,movie,Bedazzled,Bedazzled,0,2000,\N,93,"Comedy,Fantasy","romantic, alternate reality, satire",5xUnFbyqNr4,train
1692,2518,tt0231448,movie,Deuces Wild,Deuces Wild,0,2002,\N,96,"Action,Drama","revenge, murder, violence, flashback",p7abTxQtYX4,train
1693,2519,tt0233142,movie,3000 Miles to Graceland,3000 Miles to Graceland,0,2001,\N,125,"Action,Comedy,Crime",murder,KJPNc2NOKc8,train
1694,2520,tt0233298,video,Batman Beyond: Return of the Joker,Batman Beyond: Return of the Joker,0,2000,\N,76,"Action,Animation,Crime","comedy, gothic, murder, cult, violence, flashback, good versus evil, insanity, psychedelic, brainwashing, sci-fi",jTSlHYxAnEs,test
1695,2521,tt0233469,movie,Collateral Damage,Collateral Damage,0,2002,\N,108,"Action,Drama,Thriller","revenge, comedy, murder, violence",YywOMlbqLPo,test
1696,2522,tt0233841,movie,Baran,Baran,0,2001,\N,94,"Drama,Romance",romantic,T5UGItdsqUI,train
1697,2526,tt0236348,movie,Josie and the Pussycats,Josie and the Pussycats,0,2001,\N,98,"Comedy,Music","brainwashing, cute, satire",XvVhTHJWFr0,train
1698,2527,tt0236640,movie,Prozac Nation,Prozac Nation,0,2001,\N,95,"Biography,Drama,Romance","psychological, flashback",0QWM_Kni6l0,train
1699,2528,tt0238112,movie,Captain Corelli's Mandolin,Captain Corelli's Mandolin,0,2001,\N,131,"Drama,Music,Romance","romantic, murder",M3lLNzTSRPo,test
1700,2529,tt0238380,movie,Equilibrium,Equilibrium,0,2002,\N,107,"Action,Drama,Sci-Fi","neo noir, murder, thought-provoking, cult, violence, flashback, psychedelic, action, philosophical, brainwashing, romantic, sci-fi",7wf8LEeoVS4,train
1701,2530,tt0238414,video,Mickey's Once Upon a Christmas,Mickey's Once Upon a Christmas,0,1999,\N,66,"Animation,Comedy,Family","revenge, psychedelic",yKOeF8v67OI,train
1702,2531,tt0238546,movie,Queen of the Damned,Queen of the Damned,0,2002,\N,101,"Drama,Fantasy,Horror","paranormal, revenge, gothic, murder, flashback",2Gu9HtN05sc,test
1703,2532,tt0239395,movie,Cats & Dogs,Cats & Dogs,0,2001,\N,87,"Action,Adventure,Comedy",stupid,ylNSjQawvj4,train
1704,2533,tt0239948,movie,Saving Silverman,Saving Silverman,0,2001,\N,90,"Comedy,Crime,Romance","violence, comedy",pcUE7DtW7hw,train
1705,2534,tt0239949,movie,Say It Isn't So,Say It Isn't So,0,2001,\N,95,"Comedy,Romance","romantic, entertaining, flashback",MUNSzbk8Duw,test
1706,2535,tt0240468,movie,Kung Pow: Enter the Fist,Kung Pow: Enter the Fist,0,2002,\N,81,"Action,Comedy","cult, comedy, comic, violence, flashback",GXrAYdSeWY8,test
1707,2536,tt0240515,movie,Freddy Got Fingered,Freddy Got Fingered,0,2001,\N,87,Comedy,"comedy, cult, violence, insanity, psychedelic, absurd, satire, comic, entertaining",MFpai9cKHas,test
1708,2537,tt0240772,movie,Ocean's Eleven,Ocean's Eleven,0,2001,\N,116,"Crime,Thriller","comedy, boring, mystery, flashback, feel-good, psychedelic, humor, action, plot twist, entertaining",ImMGNQ2OEjo,train
1709,2538,tt0240890,movie,Serendipity,Serendipity,0,2001,\N,90,"Comedy,Romance",romantic,BNH305TLbc0,train
1710,2539,tt0240900,movie,Slackers,Slackers,0,2002,\N,86,"Comedy,Romance","pornographic, romantic, prank",kMiUe69TIDI,train
1711,2540,tt0241025,movie,Vanity Fair,Vanity Fair,0,2004,\N,141,Drama,"revenge, murder, romantic, melodrama",BW9WVhTGT6Y,train
1712,2541,tt0241303,movie,Chocolat,Chocolat,0,2000,\N,121,"Drama,Romance","cute, violence, magical realism, flashback, feel-good, psychedelic, romantic, historical, storytelling",Az6q4ThqnrA,train
1713,2542,tt0241527,movie,Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,0,2001,\N,152,"Adventure,Family,Fantasy","fantasy, mystery, cult, cute, good versus evil, humor",HEe8hZQSaOQ,test
1714,2543,tt0242423,movie,"Dude, Where's My Car?","Dude, Where's My Car?",0,2000,\N,83,"Comedy,Mystery,Sci-Fi","comedy, cult, humor, entertaining, stupid",byHZiXQmCrI,test
1715,2544,tt0242445,movie,Exit Wounds,Exit Wounds,0,2001,\N,101,"Action,Crime,Thriller","comedy, humor, neo noir, murder, violence",ZYvSK-xBAMU,test
1716,2545,tt0242508,movie,Harvard Man,Harvard Man,0,2001,\N,99,"Comedy,Crime,Drama","plot twist, philosophical",_26WayUPP6c,train
1717,2547,tt0243017,movie,Waking Life,Waking Life,0,2001,\N,99,"Animation,Drama,Fantasy","boring, psychological, thought-provoking, cult, alternate reality, psychedelic, satire, philosophical, storytelling",uecHd_qW1es,train
1718,2548,tt0243155,movie,Bridget Jones's Diary,Bridget Jones's Diary,0,2001,\N,97,"Comedy,Drama,Romance","dramatic, comedy, humor, entertaining, romantic",PYPK3jPZkYI,val
1719,2549,tt0243585,movie,Stuart Little 2,Stuart Little 2,0,2002,\N,77,"Adventure,Animation,Comedy",psychedelic,HvdNtZ5zPTs,val
1720,2550,tt0243664,tvMovie,Wit,Wit,0,2001,\N,99,Drama,"thought-provoking, dramatic, depressing, philosophical, flashback",bROGmi93prk,val
1721,2551,tt0243736,movie,40 Days and 40 Nights,40 Days and 40 Nights,0,2002,\N,96,"Comedy,Romance","romantic, comedy, adult comedy, flashback",oMDXmDOyWE8,test
1722,2552,tt0244000,movie,American Outlaws,American Outlaws,0,2001,\N,94,"Action,Western","violence, historical, murder, romantic",ceUaYffyJ7s,train
1723,2553,tt0244244,movie,Swordfish,Swordfish,0,2001,\N,99,"Action,Crime,Thriller","murder, cult, violence, flashback, psychedelic, action, entertaining",IrGCEXGWRcg,train
1724,2556,tt0245046,movie,Charlotte Gray,Charlotte Gray,0,2001,\N,121,"Drama,Romance,Thriller","romantic, psychedelic, murder",dGrZhlkfA2w,val
1725,2558,tt0245238,movie,Lost and Delirious,Lost and Delirious,0,2001,\N,103,"Drama,Romance","dark, depressing, queer",zSs7Yr9ZXV8,train
1726,2560,tt0245686,movie,Joe Dirt,Joe Dirt,0,2001,\N,91,"Adventure,Comedy,Drama","suicidal, humor, romantic, flashback",FpHIIE9Lois,val
1727,2561,tt0245803,movie,Bulletproof Monk,Bulletproof Monk,0,2003,\N,104,"Action,Comedy,Fantasy","suspenseful, violence",x0Bvmcrtm9A,train
1728,2562,tt0245844,movie,The Count of Monte Cristo,The Count of Monte Cristo,0,2002,\N,131,"Action,Adventure,Drama","fantasy, murder, revenge, flashback, action, romantic, historical",2LPmyGsxR98,test
1729,2564,tt0246460,movie,Die Another Day,Die Another Day,0,2002,\N,133,"Action,Adventure,Thriller","suspenseful, murder",Qc0yrXKp00M,train
1730,2565,tt0246464,movie,Big Trouble,Big Trouble,0,2002,\N,85,"Comedy,Crime,Thriller","cult, comedy, violence, flashback",OIR0vakVs3Q,train
1731,2567,tt0246578,movie,Donnie Darko,Donnie Darko,0,2001,\N,113,"Drama,Mystery,Sci-Fi","entertaining, dark, avant garde, gothic, murder, psychological, mystery, boring, allegory, cult, thought-provoking, magical realism, atmospheric, good versus evil, insanity, psychedelic, satire, philosophical, revenge, alternate history, sentimental",vijy4Oiawa8,train
1732,2568,tt0246628,movie,Focus,Focus,0,2001,\N,106,"Drama,Romance",suspenseful,hNqrjzUhibc,train
1733,2569,tt0246677,movie,Heaven,Heaven,0,2002,\N,97,"Crime,Drama,Romance","revenge, murder, romantic",Cwb8bN_iE0k,val
1734,2571,tt0247196,movie,Before Night Falls,Before Night Falls,0,2000,\N,133,"Biography,Drama,Romance",flashback,kh6ZfC3JwXM,train
1735,2572,tt0247425,movie,In the Bedroom,In the Bedroom,0,2001,\N,131,"Crime,Drama","depressing, murder, bleak, dramatic, violence, flashback, melodrama, revenge",Rc16sNGZ2fI,train
1736,2573,tt0247745,movie,Super Troopers,Super Troopers,0,2001,\N,100,"Comedy,Crime,Mystery","cult, comedy, boring, prank",2-9D2qUHN-E,train
1737,2576,tt0248667,movie,Ali,Ali,0,2001,\N,157,"Biography,Drama,Sport","violence, murder",71HpLz-smn0,train
1738,2577,tt0248808,short,For the Birds,For the Birds,0,2000,\N,3,"Animation,Comedy,Family",entertaining,2VyPPDpT2xU,train
1739,2578,tt0249462,movie,Billy Elliot,Billy Elliot,0,2000,\N,110,"Drama,Music","dramatic, violence, cute, humor, inspiring, entertaining, sentimental",Y44lxetUM64,train
1740,2579,tt0249478,movie,Domestic Disturbance,Domestic Disturbance,0,2001,\N,89,"Crime,Thriller","violence, neo noir, murder",Xf58NniuS74,train
1741,2582,tt0250258,movie,The Experiment,Das Experiment,0,2001,\N,120,"Drama,Thriller","psychological, murder, thought-provoking, violence, flashback, romantic, sadist",UcC4Fga9bj4,test
1742,2583,tt0250310,movie,Corky Romano,Corky Romano,0,2001,\N,86,"Comedy,Crime","humor, stupid",HJaJtcpjzMI,val
1743,2584,tt0250494,movie,Legally Blonde,Legally Blonde,0,2001,\N,96,"Comedy,Romance","entertaining, cute, comedy, murder, stupid",PJM8Vdbk6gw,val
1744,2585,tt0250687,movie,Rat Race,Rat Race,0,2001,\N,112,"Action,Adventure,Comedy","comedy, humor, entertaining",2FPN8H9jiXY,test
1745,2588,tt0251075,movie,Evolution,Evolution,0,2001,\N,101,"Comedy,Sci-Fi","cult, comedy, entertaining, boring, stupid",yzahtA9ALoE,train
1746,2589,tt0251114,movie,Hart's War,Hart's War,0,2002,\N,125,"Drama,War","murder, flashback",h6q0_yXKUjs,train
1747,2590,tt0251127,movie,How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,0,2003,\N,116,"Comedy,Romance","bleak, comedy, entertaining, romantic",0ZI67ux7aJY,train
1748,2592,tt0251736,movie,House of 1000 Corpses,House of 1000 Corpses,0,2003,\N,89,Horror,"comedy, murder, cult, violence, flashback, insanity, psychedelic, sadist, home movie",c96DM_5AHbg,test
1749,2593,tt0252028,movie,Surviving Christmas,Surviving Christmas,0,2004,\N,91,"Comedy,Romance","suicidal, comedy",QcuplZsD_40,val
1750,2594,tt0252076,movie,Maid in Manhattan,Maid in Manhattan,0,2002,\N,105,"Comedy,Drama,Romance","romantic, fantasy",lR81Pf4DGpM,val
1751,2595,tt0252299,movie,Buffalo Soldiers,Buffalo Soldiers,0,2001,\N,98,"Comedy,Crime,Drama","neo noir, violence, comedy, satire, murder",iXI_qQeWlLY,train
1752,2596,tt0252444,movie,Rabbit-Proof Fence,Rabbit-Proof Fence,0,2002,\N,94,"Biography,Drama","melodrama, boring, historical, depressing, flashback",Lbnk8wSVMaM,train
1753,2597,tt0252501,movie,Hearts in Atlantis,Hearts in Atlantis,0,2001,\N,101,"Drama,Mystery","paranormal, suspenseful, storytelling, flashback",zjnAWlV_JoE,test
1754,2598,tt0252503,movie,Heist,Heist,0,2001,\N,109,"Action,Crime,Drama","comedy, neo noir, murder, violence, psychedelic, suspenseful",nhQ6gS0fm9s,test
1755,2600,tt0252866,movie,American Pie 2,American Pie 2,0,2001,\N,108,Comedy,"comedy, adult comedy, bleak, cult, humor, entertaining",VFN6oYkEApE,test
1756,2601,tt0253556,movie,Reign of Fire,Reign of Fire,0,2002,\N,101,"Action,Adventure,Fantasy","dark, fantasy, action",Wg7bjwEXp7Y,train
1757,2602,tt0253754,movie,Star Trek: Nemesis,Star Trek: Nemesis,0,2002,\N,116,"Action,Adventure,Sci-Fi","violence, flashback",LTMwwa4gEuU,test
1758,2604,tt0254199,movie,CQ,CQ,0,2001,\N,88,"Comedy,Drama,Sci-Fi","flashback, romantic, avant garde, home movie",So43ZihnWPU,val
1759,2607,tt0255819,movie,Baby Boy,Baby Boy,0,2001,\N,130,"Crime,Drama,Romance",murder,DhFWPyzWrGA,train
1760,2610,tt0256380,movie,Shallow Hal,Shallow Hal,0,2001,\N,114,"Comedy,Drama,Fantasy",brainwashing,ZZWvgEOoV3U,train
1761,2611,tt0256415,movie,Sweet Home Alabama,Sweet Home Alabama,0,2002,\N,108,"Comedy,Romance","romantic, entertaining, flashback",f1LxRJno7N8,test
1762,2612,tt0256858,movie,Killers,Killers,0,1996,\N,97,"Horror,Mystery,Thriller",murder,vyb4WlpV6BI,train
1763,2613,tt0257044,movie,Road to Perdition,Road to Perdition,0,2002,\N,117,"Crime,Drama,Thriller","boring, neo noir, depressing, murder, violence, revenge",tGEveEqpjYk,train
1764,2614,tt0257076,movie,S.W.A.T.,S.W.A.T.,0,2003,\N,117,"Action,Adventure,Crime","neo noir, murder, violence, action, humor, revenge",MYtLOpmZAWg,train
1765,2615,tt0257106,movie,Scary Movie 2,Scary Movie 2,0,2001,\N,83,"Comedy,Horror","comedy, murder, stupid, bleak, cult, horror, humor",UwkQCIgvR94,train
1766,2617,tt0257360,movie,About Schmidt,About Schmidt,0,2002,\N,125,"Comedy,Drama","dramatic, comedy, satire, depressing, flashback",AsORLNr3wmg,train
1767,2618,tt0257516,movie,Cursed,Cursed,0,2005,\N,97,"Comedy,Horror","comedy, suspenseful, murder, cult, violence, absurd, psychedelic, satire, revenge",3RxebaEloFU,test
1768,2620,tt0257756,movie,High Crimes,High Crimes,0,2002,\N,115,"Crime,Drama,Mystery","violence, murder, sadist, flashback",JpUK8JyWyvY,train
1769,2621,tt0258000,movie,Panic Room,Panic Room,0,2002,\N,112,"Crime,Drama,Thriller","suspenseful, neo noir, murder, mystery, violence, action, revenge, sadist",gkII_JShveI,train
1770,2622,tt0258038,movie,Pootie Tang,Pootie Tang,0,2001,\N,81,"Action,Adventure,Comedy","cult, blaxploitation",dpV2ULCb6WU,train
1771,2623,tt0258760,movie,Lammbock,Lammbock,0,2001,\N,93,"Comedy,Crime",comedy,Tbk1yUeO7d8,train
1772,2625,tt0259127,tvMiniSeries,Attila,Attila,0,2001,2001,177,"Action,Adventure,Biography","violence, murder, melodrama",KayrlQA2w8s,val
1773,2626,tt0259153,tvMiniSeries,Rose Red,Rose Red,0,2002,2002,254,"Horror,Mystery,Thriller","psychological, murder, paranormal, flashback, insanity, storytelling",7vZlrlTbudw,val
1774,2627,tt0259288,movie,Dragonfly,Dragonfly,0,2002,\N,104,"Drama,Fantasy,Mystery","comedy, mystery, paranormal, flashback, romantic, melodrama, tragedy, suspenseful",_fglzCnPlec,test
1775,2628,tt0259324,movie,Ghost Rider,Ghost Rider,0,2007,\N,110,"Action,Fantasy,Thriller","paranormal, psychedelic, flashback",R1hZNHPVVAQ,train
1776,2629,tt0259393,movie,Lantana,Lantana,0,2001,\N,121,"Drama,Mystery,Romance","realism, romantic, murder, flashback",ORI-Gx1UoAw,train
1777,2630,tt0259446,movie,My Big Fat Greek Wedding,My Big Fat Greek Wedding,0,2002,\N,95,"Comedy,Drama,Romance","comedy, humor, entertaining, romantic, flashback",YvMmsFZkc4o,train
1778,2631,tt0259484,movie,Paid in Full,Paid in Full,0,2002,\N,97,"Action,Crime,Drama","revenge, murder, violence, flashback",d9vC9gUnTTc,train
1779,2633,tt0259711,movie,Vanilla Sky,Vanilla Sky,0,2001,\N,136,"Fantasy,Mystery,Romance","comedy, psychological, boring, murder, depressing, stupid, fantasy, dramatic, cult, suicidal, mystery, flashback, psychedelic, romantic",engi5VGVYdE,val
1780,2634,tt0259974,movie,Digimon: The Movie,Digimon: The Movie,0,2000,\N,82,"Action,Adventure,Animation","good versus evil, cute, entertaining",gFuNXUCG4Bs,test
1781,2636,tt0260866,movie,Don't Say a Word,Don't Say a Word,0,2001,\N,113,"Drama,Mystery,Thriller","comedy, suspenseful, neo noir, murder, mystery, violence, flashback, insanity, revenge",FV-eFMgSOAw,val
1782,2637,tt0261289,movie,Serving Sara,Serving Sara,0,2002,\N,102,"Comedy,Romance","revenge, humor",yH5LUdNfKb0,train
1783,2638,tt0261392,movie,Jay and Silent Bob Strike Back,Jay and Silent Bob Strike Back,0,2001,\N,104,Comedy,"cult, humor, satire, comedy, violence",HjDSFna_LXQ,train
